node1,node2,relation
CID000000596,CID000004112,C0014549
CID000002995,CID000004594,C0013404
CID000004583,CID000008953,C0007859
CID000002678,CID000005650,C0035410
CID000004253,CID000004856,C0013404
CID000002786,CID000004900,C0005001
CID000002678,CID000005029,C0035078
CID000004052,CID000197712,C0595939
CID000001117,CID000004253,C0008325
CID000004674,CID000005039,C0027404
CID000002471,CID000004829,C0033036
CID000003325,CID000003658,C0011615
CID000003062,CID000005672,C0038362
CID000003367,CID000004609,C0022660
CID000002803,CID000003333,C0917798
CID000004044,CID000005029,C0023067
8450,9978,interacts
CID000000937,CID000002585,C0003486
CID000004510,CID000005533,C0020542
CID000000143,CID000004112,C0032227
CID000002650,CID000002955,C0242184
374659,6240,interacts
CID000004894,CID000054547,C0021311
CID000004856,CID004475485,C0030252
8454,55534,interacts
204,10131,interacts
CID000002764,CID000004173,C0085652
CID000002662,CID000002891,C0003486
CID000002244,CID000004900,C0034065
CID000000772,CID000005203,C0231218
5898,22866,interacts
CID000000853,CID000005035,C0020651
CID000003016,CID000160051,C0020676
CID000005203,CID000005478,C0022660
CID000003961,CID000160051,C0020649
54676,6678,interacts
CID000005090,CID000054454,C0003486
CID000002162,CID000002658,C0035078
CID000003962,CID000004170,C0022658
CID000004236,CID000005401,C0398353
CID000003715,CID000004510,C0041912
CID000003559,CID000003883,C0085680
CID000001983,CID000003958,C0151436
114781,26268,interacts
CID000003032,CID000004506,C0027947
CID000000853,CID000170361,C0038379
CID000002462,CID000004075,C0018944
CID000001065,CID000004873,C0220983
CID000060147,CID000068740,C0037284
CID000001046,CID005481350,C0020437
CID000002806,CID000093860,C0019360
CID000004614,CID000004900,C0152032
CID000004168,CID000004666,C0034065
CID000001302,CID000005267,C0037036
CID000002171,CID000002554,C0035455
CID000002160,CID000002520,C0034065
CID000002610,CID000004691,C0027497
CID000003958,CID000004856,C0003864
3626,658,interacts
CID000003345,CID000005732,C0012691
CID000001117,CID000004510,C0428977
26524,7533,interacts
CID000077999,CID000091270,C0012569
CID000003715,CID000003767,C0151632
CID000003902,CID000004691,C0037763
CID000005152,CID000005656,C0080274
CID000003676,CID000068740,C0085610
CID000002311,CID000003446,C0034063
CID000002083,CID000002250,C0030583
CID000003348,CID004475485,C0011615
10022,27199,interacts
CID000003032,CID000041774,C0149871
CID000002554,CID000004691,C0027404
CID000000937,CID000003365,C0008325
CID000004253,CID000009052,C0018524
1937,6224,interacts
CID000003143,CID000003883,C0023890
CID000002806,CID000002978,C0010200
CID000005391,CID000005732,C0030794
CID000002756,CID000004171,C0022658
CID000002666,CID000003962,C0030196
CID000002764,CID000005394,C0021311
6883,8850,interacts
27161,8970,interacts
CID000002662,CID000003365,C0023798
CID000003749,CID000003958,C0030196
CID000002022,CID000003405,C0042847
CID000000853,CID000005391,C0043096
CID000000271,4121,targets
6948,4036,interacts
CID000003463,CID000005155,C0013404
3746,1804,interacts
CID000004440,CID000004635,C0232492
CID000004585,CID000062924,C0030299
351,2938,interacts
CID000002244,CID000004616,C0026858
CID000003016,CID005311297,C0029408
CID000104865,1241,targets
57511,11015,interacts
CID000002520,CID000003404,C0042133
CID000002764,CID000019090,C0022679
CID000002088,CID000003440,C0011860
CID000001983,CID000005533,C0042029
CID000002806,CID000003878,C0270996
CID000003463,CID000005095,C0020461
CID000002022,CID000003405,C0085648
CID000002662,CID000005402,C0030578
CID000000772,CID000004616,C0029456
CID000000444,CID000005038,C0037011
60,27335,interacts
CID000003348,CID000054688,C0032273
CID000002520,CID000004509,C0011615
CID000004691,CID000005203,C0080194
CID000004585,CID000004601,C0003864
CID000002083,CID006398525,C0004623
CID000003559,CID000005372,C0011615
CID000054454,CID000150311,C0010054
CID000003715,CID000004635,C0022408
23451,51202,interacts
CID000000853,CID000004771,C0014742
CID000002554,CID006398525,C0018799
CID000002662,CID000003672,C0341163
CID000004259,CID003002190,C0030193
CID000003715,CID000003825,C0009938
CID000002771,CID000002806,C0574960
CID000000838,CID000004927,C0016204
CID000003488,CID000004253,C0021400
CID000004259,CID000004547,C0013144
CID000003961,CID000060831,C0031117
10130,10960,interacts
CID000004171,CID000004583,C0152018
CID000005267,CID000005487,C0034065
CID000004900,CID000124087,C0039504
CID000004927,CID000006691,C0022661
CID000002405,CID000005005,C0221706
CID000002083,CID000004873,C0037011
CID000004052,CID000005512,C0149521
CID000041774,CID000443871,C0235974
CID000002658,CID000004691,C0010692
CID000003658,CID000003826,C0013604
CID000002771,CID005353980,C0009938
3297,10728,interacts
4594,23530,interacts
79228,23279,interacts
CID000002267,CID000003746,C0010709
4833,143098,interacts
CID000002083,CID000004449,C0034186
CID000000271,64066,targets
CID000001690,CID000005650,C0085649
CID000005203,CID000005487,C0042963
CID000005039,CID000005717,C0575081
CID000003393,CID000005732,C0344232
CID000002088,CID000003962,C0231218
CID000003510,CID000003639,C0004093
CID000003386,CID000004236,C0018524
23316,10716,interacts
CID000003639,CID000005038,C0020541
55466,10492,interacts
CID000005002,CID000005029,C0019080
56477,3354,interacts
5289,9706,interacts
CID000005645,CID000060787,C0038363
CID000003954,CID000019090,C0018946
CID000004034,CID000005090,C0001546
CID000002666,CID000002764,C0039231
CID000005090,CID000005717,C0040435
CID000003016,CID000005039,C0262385
CID000003676,CID000005732,C0020649
10514,10236,interacts
CID000004168,CID000068740,C0005745
CID000002764,CID000004946,C0041755
CID000005076,CID000006691,C0456909
CID000003954,CID000004112,C0917801
CID000000853,CID000005530,C0085631
CID000003255,CID000004264,C0033860
55969,9688,interacts
CID000003883,CID000005035,C0018939
CID000004112,CID000004635,C0003504
CID000004159,CID000004607,C0004093
CID000002678,CID000216239,C0085624
CID000003393,CID000004594,C0023067
CID000000853,CID000004585,C1260880
CID000000937,CID000005426,C0015672
CID000002771,CID000003672,C0040822
CID000002662,CID000004236,C0002622
CID000002764,CID000003143,C0011168
CID000004740,CID000060831,C0028084
CID000001978,CID000003476,C0700200
CID000002249,CID000004171,C0032302
CID000002662,CID000003883,C0033687
CID000002269,CID000004259,C0039239
10111,23363,interacts
CID000003652,CID000004819,C0232492
CID000003333,CID000003339,C0085606
CID000003255,CID005381226,C0017181
CID000002462,CID000087177,C0003811
CID000002771,CID000005064,C0009241
CID000001978,CID000002171,C0010823
CID000005038,CID000005077,C0042571
3569,8570,interacts
CID000004253,CID006398970,C0009676
CID000003325,CID000125889,C0011884
2119,3033,interacts
1191,348,interacts
CID000005245,CID000005372,C0013595
CID000002554,CID000005523,C0038362
CID000000444,CID000123620,C0265031
CID000003461,CID000004691,C0003864
CID000005454,CID000060795,C0917801
CID000001690,CID000019090,C0235896
CID000004253,CID000125889,C0028084
CID000002909,CID000004894,C0231807
CID000003345,CID000003825,C0085680
CID000001302,CID000002712,C0013182
CID000005203,CID000150311,C0017672
CID000000772,CID000060854,C0026986
CID000002806,CID000004873,C0011334
5426,7374,interacts
CID000003648,CID000004264,C0020649
CID000003161,CID000005538,C0042571
CID000001065,CID000003639,C0699885
CID000004052,CID000005078,C0007642
CID000004205,CID000004543,C0018524
5137,114,interacts
CID000004463,CID000005076,C0005745
CID000083786,CID003002190,C0151766
CID000005039,CID000060854,C0033953
CID000002435,CID000062924,C0221706
CID000004054,CID000004900,C0011991
CID000004900,CID000054688,C0011633
CID000003440,CID000004485,C0032285
CID000000853,CID000130881,C0022602
CID000002083,CID000002955,C0019080
CID000150311,CID005311297,C0020437
CID000002462,CID000002895,C0025322
CID000000444,CID000005732,C0151825
CID000004595,CID000005647,C0034063
CID000002806,CID000004259,C0032227
CID000003446,CID000041781,C0162834
CID000000853,CID000003516,C0023067
CID000002250,CID000003899,C0019212
CID000003658,CID000005029,C0007859
CID000002622,CID000003446,C0152027
CID000003446,CID000038904,C0020598
CID000002269,CID000003937,C0030193
CID000002405,CID000130881,C0267112
CID000002576,CID000005203,C0518988
221357,2937,interacts
CID000004259,CID000004885,C0013604
CID000002435,CID000002786,C0034886
CID000000450,CID000004171,C0085096
79228,9688,interacts
CID000005650,CID000110634,C0917798
CID000004634,CID000004927,C0030305
CID000002477,CID000002666,C0026946
CID000003961,CID000125889,C0030552
7026,5080,interacts
CID000000453,CID000004917,C0008033
CID000002585,CID000004583,C0039239
84557,9039,interacts
CID000003780,CID000003878,C0398353
CID000002022,CID000005726,C0012833
CID000003878,CID000083786,C0026858
9534,1591,interacts
CID000004819,CID000005523,C0018681
27107,10482,interacts
CID000003339,CID000003958,C0022658
CID000004594,CID000004691,C0149736
CID000004510,CID000065999,C0042963
93210,5567,interacts
79948,6045,interacts
CID000003672,CID000004635,C0700200
CID000003446,CID000004889,C0018989
CID000002022,CID000002786,C0023895
CID000005402,CID000005732,C0004604
CID000002771,CID000003899,C0019209
7528,94239,interacts
CID000004510,CID000060865,C0035078
CID000004679,CID000024486,C0023418
CID000004168,CID000154059,C0012833
CID000002907,CID000005291,C0038220
3841,5394,interacts
CID000003446,CID000004411,C0149931
CID000004889,CID000071329,C0392525
5439,140459,interacts
CID000003958,CID003085017,C0041582
CID000002524,CID000002764,C0243026
CID000004873,CID000005647,C0006325
CID000001983,CID000004044,C0024312
CID000002658,CID000002764,C0027343
CID000003062,CID000005376,C0035258
CID000000206,CID000005651,C0026946
CID000002250,CID000004159,C0024117
CID000002666,CID000005719,C0151786
CID000003658,CID000004091,C0497247
CID000005394,CID000054454,C0015967
CID000002895,CID000003410,C0039231
CID000003339,CID000003559,C0028754
23234,84464,interacts
CID000002895,CID000005212,C0017601
6364,2917,interacts
CID000004509,CID000005512,C0031154
CID000004585,CID000005005,C0851578
CID000003003,CID000004674,C0149512
CID000003348,CID000004091,C0007642
CID000005090,CID000005095,C0013144
CID000004634,CID000065999,C0030193
CID000002244,CID000002311,C0020651
55827,80007,interacts
CID000003957,CID000004900,C0020621
CID000000838,CID000003365,C0005758
CID000003746,CID000004159,C0019196
CID000003345,CID000005267,C0085631
CID000004900,CID000004909,C0032533
CID000003827,CID000005267,C1145670
CID000003637,CID000054454,C0019521
CID000003957,CID000004873,C0022603
CID000003676,CID000005512,C0037315
CID000003883,CID000004173,C0151786
CID000004034,CID000004583,C0085648
CID000003075,CID000004927,C0012833
CID000002764,CID000028112,C0041657
CID000002909,CID000003702,C0031046
388677,386684,interacts
CID000041781,CID000062924,C0018965
CID000002666,CID000006691,C0016977
CID000002088,CID000003476,C0022661
CID000002092,CID000003003,C0001418
CID000004674,CID000062924,C0029442
CID000002764,CID000003661,C0001824
CID000004594,CID000087177,C0162283
CID000003345,CID000003957,C0042345
CID000004236,CID000005734,C0022660
4199,10873,interacts
CID000002895,CID006398525,C0006277
CID000002891,CID000003715,C0005586
CID000002895,CID000004171,C0040213
CID000003510,CID000004212,C0015672
7068,8850,interacts
CID000002895,CID000003075,C0007282
CID000003961,CID000004674,C0012833
CID000002405,CID000004253,C0041956
CID000005656,CID000125889,C0151827
9040,3735,interacts
CID000003255,CID000005496,C0032300
CID000002656,CID000004510,C0035078
CID000003308,CID000003899,C0220981
CID000002764,CID003468412,C0039239
3488,3481,interacts
CID000000143,CID000004091,C0009376
CID000002083,CID000004894,C0032617
CID000003339,CID000005002,C0042029
CID000003825,CID000060184,C0004093
CID000005064,CID000005650,C0221776
CID000002662,CID000004485,C0004144
CID000003345,CID000003954,C0009676
135892,8424,interacts
CID000004900,CID000005002,C0035522
CID000002524,CID000006691,C0435630
CID000003639,CID000005514,C0035305
CID000002118,CID000003345,C0018989
CID000002771,CID000004419,C0015230
CID000005533,CID000009433,C0020649
57534,80790,interacts
CID000002678,CID000032797,C0041834
CID000004064,CID000004691,C0013221
CID000060787,CID000131536,C0017601
CID000002118,CID005481350,C0080179
10643,57461,interacts
7157,2147,interacts
4809,6631,interacts
CID000003279,CID000005090,C0034069
CID000002666,CID000005212,C0016382
CID000003062,CID000038904,C0029443
CID000004927,CID000004943,C0032308
CID000003877,CID000005732,C0041909
CID000003339,CID000004510,C0010055
CID000003958,CID000004845,C0033774
CID000004634,CID000006691,C0151517
CID000002156,CID000005245,C0009806
CID000002802,CID000093860,C0018681
CID000002250,CID000003108,C0035522
CID000003961,CID000005077,C0042109
CID000004112,CID000004595,C0009676
CID000004168,CID000005358,C0149521
CID000002806,CID000216326,C0010054
CID000005090,CID000006691,C0024437
CID000004112,CID000083786,C0036689
84333,23466,interacts
CID000003032,CID000003440,C0038362
CID000003016,CID000003158,C0020040
CID000004679,CID000009052,C1145670
CID000005358,CID000150311,C0004144
CID000003958,CID000005391,C0002871
89910,255488,interacts
CID000003883,CID000005358,C0014866
CID000003121,CID000003869,C0398353
CID000002771,CID000004635,C0178879
CID000005402,CID000005514,C0007787
CID000003152,CID000005651,C0019080
CID000003780,CID000004894,C0013144
728858,389852,interacts
CID000004614,CID000004917,C0151825
3326,8241,interacts
CID000003386,CID000005073,C0009676
CID000003157,CID000005039,C1456784
CID000003883,CID000216326,C0004238
5764,10190,interacts
CID000005426,CID000077999,C0037199
CID000002284,CID000005523,C0006145
CID000002022,CID000041781,C0018524
CID000003222,CID000004635,C0151825
CID000000853,CID000005002,C0342579
CID000003476,CID000123620,C0010692
CID000001117,CID000005039,C0149931
CID000003393,CID000004635,C0023798
5726,165140,interacts
CID000002520,CID000003032,C0151699
CID000003440,CID000004253,C0005779
6117,54888,interacts
3043,10712,interacts
CID000002477,CID000005735,C0037199
254263,122553,interacts
CID000002617,CID000005203,C0013182
CID000004054,CID000004829,C0027404
CID000002806,CID000024486,C0020625
51069,9553,interacts
3178,55037,interacts
CID000002265,CID000003793,C0011991
5427,10714,interacts
CID000003961,CID000004543,C0027441
CID000003883,CID000004609,C0085584
CID003468412,CID005311297,C0026946
CID000003869,CID000071616,C0026848
1850,5778,interacts
CID000003883,CID000004594,C0007280
CID000003016,CID000004894,C0037284
CID000002662,CID000004889,C0575081
22931,1781,interacts
CID000003062,CID000148211,C0013221
CID000004107,CID005381226,C0005758
CID000002156,CID000002658,C0035455
CID000003467,CID000003640,C0014457
CID000002576,CID000003825,C0030193
CID000002907,CID000003467,C0018790
CID000003062,CID000041781,C0242301
CID000003152,CID000003958,C0015256
CID000003016,CID000005512,C0039070
CID000005038,CID005281104,C0259768
CID000002650,CID000054454,C0750426
CID000004253,CID000005391,C0032326
CID000002806,CID000003715,C0022104
CID000002083,CID000003161,C0003504
